DATE_TIME,DESCRIPTION,LAST_UPDATED,LOCATION,LOCATION_GMAPS,NAME,NOTES,ORGANIZER,SOCIAL,SOURCE,TAGS,TYPES,URL
"Jul 15, 2017 11:00 AM - Jul 15, 2017  3:00 PM EDT","b'To all healthcare workers, patients, Democrats, Republicans, Independents, and allies:\nThe passage of H.R. 1628, the American Health Care Act (AHCA), was a devastating blow to our healthcare system. The AHCA, previously scored by the Congressional Budget Office, could result in as many as 24 million Americans losing coverage. It could roll back the ban on exclusion of pre-existing conditions and the essential health benefits requirements. It aims to create ""high-risk pools"" that would price our sickest patients out of coverage. We know the consequences of uncompensated care: More ER visits, less preventive care, worse health outcomes, and ultimately increased premiums on for all taxpayers. The AHCA is not the answer to reducing cost, and it will only result in loss of coverage.\nThe AHCA was passed without public hearings, without a CBO re-analysis, and without consultation of the medical community. It is opposed by the AMA, the AARP, and numerous national physician groups. Those who work with patients every day can agree that this bill is bad for patients.\nThis bill has been opposed by Democrats and Republicans alike. Effective healthcare reform must be achieved by bipartisan consensus. The manner in which the AHCA was rushed to a vote demonstrates a lack of concern for the profound ramifications on insurance market stability and patient coverage. This was political theater, not a true attempt at comprehensive reform. We cannot, as a community, allow our patients and loved ones to endure this amount of uncertainty with respect to their health.\nThe Rally For Health is a new coalition of concerned citizens looking to unify those opposed to the AHCA. Please join us for a NATIONAL RALLY FOR HEALTH: A DAY TO OPPOSE THE AHCA. We will be hosting a short rally in downtown D.C. but we encourage supporters in other states to host sister rallies on this day to stand in solidarity. Healthcare is a human right. Democrats and Republicans are patients first. Thank you for your support. Please RSVP if you can attend or if you plan to start a sister rally, please indicate details in the comments.\nMISSION STATEMENT\nThe mission of the Rally for Health:\n1. To oppose the American Healthcare Act (AHCA) and any other legislative measures that would dismantle the Affordable Care Act (ACA) without improving coverage or cost.\n2. To support bipartisan initiatives that promote affordable universal healthcare coverage for all Americans.\n3. To lead a diverse coalition of healthcare professionals of all backgrounds and political philosophies to speak with one voice for our patients, our profession, and our nation.'",2017-06-05 20:29:42.933243,"Washington, DC, 02109","https://www.google.com/maps?q=38.902814,-77.0495174",NATIONAL RALLY FOR HEALTHCARE: OPPOSE THE AHCA,Parsed www.risestronger.org for training data,The Capitol,['https://facebook.com/events/241468252997142'],risestronger.org,['Healthcare'],[],https://risestronger.org/events/national-rally-for-healthcare-oppose-the-ahca
"Jun 11, 2017 10:00 AM - Jun 11, 2017  2:00 PM PDT",b'Exact location TBA at https://www.facebook.com/events/280603222354825/',2017-06-05 20:29:44.035399,"Santa Monica Boulevard, Santa Monica Blvd, West Hollywood, CA, USA","https://www.google.com/maps?q=34.090711,-118.3374586",LGBTQUIA PROTEST MARCH - LOS ANGELES,Parsed www.risestronger.org for training data,,['https://facebook.com/events/280603222354825'],risestronger.org,['Civil Rights and Civil Liberties'],[],https://risestronger.org/events/los-angeles-lgbtquia-protest-march
"Jun 25, 2017 12:00 PM - Jun 25, 2017  3:00 PM CDT","b""Chicago's 48th Pride Parade will take place on Sunday, June 25th starting at 12:00pm. The Chicago Pride parade is one of the oldest and largest anywhere in the world and covers a 4-mile parade route. The parade route is as follows:\nStarts at Montrose Avenue and Broadway\nDown Broadway\nHalsted\nBelmont\nBroadway again\nDiversey Parkway\nFinish in Lincoln Park at Diversey and Sheridan Road""",2017-06-05 20:29:45.037692,"333 W Wisconsin St, Chicago, IL, 60614","https://www.google.com/maps?q=41.916302,-87.637879",CHICAGO PRIDE PARADE,Parsed www.risestronger.org for training data,Church of the Three Crosses,['https://facebook.com/events/1752319601749178'],risestronger.org,[],[],https://risestronger.org/events/chicago-pride-parade
"Aug 26, 2017  1:00 PM - Aug 26, 2017  5:00 PM COT","b'INDIVISIBLE MARCH\xe2\x80\x8b\nJoin the Indivisible Movement to Resist Trump\xe2\x80\x99s Agenda\nRSVP 8.26\n\xe2\x80\x8bMarch in celebration of The Resistance and The 19th Amendment. INDIVISIBLE SUFFRAGISTS are in solidarity of Indivisible Actions inspired by the INDIVISIBLE GUIDE. The date of 8.26 was purposefully chosen based upon the official enactment. Thus in 1971, August 26 became designated as ""Women\'s Equality Day"" in the United States. If you are one of the 5,982+ officially registered Indivisible Groups via indivisibleguide.com and are interested in participating in the INDIVISIBLE MARCH, we welcome you to join us in celebration of our historical progress and accomplishments of THE RESISTANCE. We intend to acknowledge the 97th Anniversary of the 19th Amendment in 2017 and beyond. Please help us to uplift Indivisible Actions across the United States, and worldwide, for the countdown to the 100th anniversary in 2020. We ask that you register on indivisiblemarch.org via the RSVP page to confirm your attendance. Participation is not limited to Indivisible Groups. All like minded NPO organizations and activist groups contributing to THE RESISTANCE are welcome to take leadership in organizing and participating in the INDIVISIBLE MARCH. WE THE PEOPLE are the INDIVISIBLE MARCH.\xe2\x80\x8b\nFurther Description : TBA'",2017-06-05 20:29:46.153024,,,INDIVISIBLE MARCH ON UNITED STATES,Parsed www.risestronger.org for training data,Suggest Edit,['https://facebook.com/events/1296880737073398'],risestronger.org,[],[],https://risestronger.org/events/indivisible-march-on-united-states-737b6878-3825-4736-87c5-9a3d2c6a2b15
"Jun 17, 2017 11:00 AM - Jun 18, 2017 10:00 PM CDT","b""No one celebrates Pride better than Northalsted! Chicago Pride Fest, held during National Pride Month, celebrates our achievements as a community in our annual two-day street festival leading up to Chicago's world famous Pride Parade. Entertainers from across the globe perform to crowds filled with PRIDE as we celebrate our LGBTQ history. Past performances include St. Lucia, Debbie Gibson, Big Freedia, Mya, Betty Who and Jennifer Hudson.\nA $10 suggested donation at the gate helps keep our neighborhood safe, beautiful, and fun. Also benefiting from your donation are local charities, whose mission is to serve youth and families facing homelessness.""",2017-06-05 20:29:47.757632,"Halsted and Waveland, Chicago","https://www.google.com/maps?q=41.9492414,-87.649449",CHICAGO PRIDE FEST,Parsed www.risestronger.org for training data,,['https://facebook.com/events/327385164323840'],risestronger.org,[],[],https://risestronger.org/events/chicago-pride-fest
"Jun 14, 2017  6:00 PM - Jun 14, 2017  9:00 PM CDT","b""Join us as we continue the work of making our community a renewable energy leader. Potluck dishes will be available but not required, and it's OK to come when you are available instead of the full three hours.\nContact organizer Devin Martin at\n[email\xc2\xa0protected]\n/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */\nor 608-338-0746 for any questions.""",2017-06-05 20:29:48.647196,"754 Williamson St, Madison, WI 53703-3546","https://www.google.com/maps?q=43.0783169,-89.3718251",BEYOND COAL CAMPAIGN MEETING,Parsed www.risestronger.org for training data,,['https://facebook.com/events/1862132624038962'],risestronger.org,['Energy and Climate'],[],https://risestronger.org/events/beyond-coal-campaign-meeting
"Jun 7, 2017  7:00 PM - Jun 7, 2017  9:00 PM EDT","b'Come meet with Tom Perriello, a former Congressman and a candidate for Governor. It is a great opportunity to have a conversation with one of the most prominent Virginia politicians of the day and convey our ideas and concerns to him. We partnered with ACT Empowered and Thunderdome Politics - grassroots groups active in our area - to make it happen.\nMark your calendars and invite your friends!\nThis meeting does not constitute an endorsement. We will be happy to facilitate a meeting with any elected official or a candidate in our area, be it a Republican or a Democrat.'",2017-06-05 20:29:49.552603,"405 East Market Street, Leesburg, VA 20176","https://www.google.com/maps?q=39.1103835,-77.5550654",MEET TOM PERRIELLO,Parsed www.risestronger.org for training data,Douglass Community Center,['https://facebook.com/events/413489902383608'],risestronger.org,[],[],https://risestronger.org/events/meet-tom-perriello
"Jun 7, 2017  7:00 PM - Jun 7, 2017 10:00 PM EDT","b'Called \xe2\x80\x9cone of the best movies you are likely to see this year"" by New York Times critic Manhola Dargis and \xe2\x80\x9cstaggering\xe2\x80\xa6the year\'s most essential film"" by Jason Bailey in Flavorwire.\nThe Aiken Unitarian Universalist Church is excited to host a screening and discussion of the Academy-nominated documentary film ""I Am Not Your Negro"". The subject matter is one that spans generations, and James Baldwin\'s outlook on it not to be missed.\nIn 1979, James Baldwin wrote a letter to his literary agent describing his next project, Remember This House. The book was to be a revolutionary, personal account of the lives and successive assassinations of three of his close friends-Medgar Evers, Malcolm X and Martin Luther King, Jr. At the time of Baldwin\'s death in 1987, he left behind only thirty completed pages of his manuscript.\nIn his 2016 documentary, Haitian-born filmmaker Raoul Peck envisioned the book James Baldwin never finished. The result is a radical, up-to-the-minute examination of race in America, using Baldwin\'s original words and flood of rich archival material.\nI Am Not Your Negro is a journey into black history that connects the past of the Civil Rights movement to the present of #BlackLivesMatter. It is a film that questions black representation in Hollywood and beyond. And, ultimately, by confronting the deeper connections between the lives and assassination of these three leaders, Baldwin and Peck have produced a work that challenges the very definition of what America stands for.\n""Whatever you think about the past and future of what used to be called \xe2\x80\x9crace relations"" this movie will make you think again, and may even change your mind"" - A. O. Scott\nPlease SHARE with your friends, family, community. Make sure to select Interested or Going to receive updates on the event.'",2017-06-05 20:29:51.518696,"115 Gregg Ave, Aiken, SC, 29801","https://www.google.com/maps?q=33.567783,-81.75828",I AM NOT YOUR NEGRO MOVIE & DISCUSSION,Parsed www.risestronger.org for training data,Aiken Unitarian Universalist Church,['https://facebook.com/events/1309602855744197'],risestronger.org,[],[],https://risestronger.org/events/i-am-not-your-negro-movie-discussion
"Aug 26, 2017  1:00 PM - Aug 26, 2017  5:00 PM AKDT","b'INDIVISIBLE MARCH\xe2\x80\x8b\nJoin the Indivisible Movement to Resist Trump\xe2\x80\x99s Agenda\nRSVP 8.26\n\xe2\x80\x8bMarch in celebration of The Resistance and The 19th Amendment. INDIVISIBLE SUFFRAGISTS are in solidarity of Indivisible Actions inspired by the INDIVISIBLE GUIDE. The date of 8.26 was purposefully chosen based upon the official enactment. Thus in 1971, August 26 became designated as ""Women\'s Equality Day"" in the United States. If you are one of the 5,982+ officially registered Indivisible Groups via indivisibleguide.com and are interested in participating in the INDIVISIBLE MARCH, we welcome you to join us in celebration of our historical progress and accomplishments of THE RESISTANCE. We intend to acknowledge the 97th Anniversary of the 19th Amendment in 2017 and beyond. Please help us to uplift Indivisible Actions across the United States, and worldwide, for the countdown to the 100th anniversary in 2020. We ask that you register on indivisiblemarch.org via the RSVP page to confirm your attendance. Participation is not limited to Indivisible Groups. All like minded NPO organizations and activist groups contributing to THE RESISTANCE are welcome to take leadership in organizing and participating in the INDIVISIBLE MARCH. WE THE PEOPLE are the INDIVISIBLE MARCH.\xe2\x80\x8b\nFurther Description : TBA'",2017-06-05 20:29:52.531539,"Seldovia? 259 Seldovia St. , Seldovia, AK 99663","https://www.google.com/maps?q=59.4388632,-151.7142513",INDIVISIBLE MARCH ON SELDOVIA,Parsed www.risestronger.org for training data,,['https://facebook.com/events/677367685800340'],risestronger.org,[],[],https://risestronger.org/events/indivisible-march-on-seldovia
"Jun 6, 2017  6:30 PM - Jun 6, 2017  8:00 PM EDT","b'Please join us on Tuesday June 6, when we will join Jewish communities across the country holding candlelight vigils to commemorate the anniversary of June 6, 1939, when the MS St. Louis was denied entry into the US and sent back to Europe, with over 900 Jewish refugees on board.   We will honor the memory of those who died after being unable to find safety in the US, and stand together to call on our elected officials not to repeat the mistakes of our past.\nPlease join us to show that the American Jewish community fully supports welcoming refugees to the United States. Our communal experience demonstrates the tragic consequences of denying safety to refugees.\nThe program will include music and guest speakers.  Exact location pending permit approval.  All communities are welcome.\nThis event is cosponsored by HIAS and the below congregations:\nAdas Israel Congregation, Washington DC\nAm Kolel, Jewish Renewal Comunity, Bethesda. MD\nFabrangen, Washington DC\nMachar: Wash Cong for Secular Humanistic Judaism, Wash DC\nTemple Micah, Washington DC\nTifereth Israel, Washington DC'",2017-06-05 20:29:53.634701,", Washington, DC, 20515","https://www.google.com/maps?q=38.8870943,-77.0082254",VIGIL IN SUPPORT OF REFUGEES ? REMEMBERING THE ST. LOUIS,Parsed www.risestronger.org for training data,United States Capitol,['https://www.facebook.com/events/302367066857077/'],risestronger.org,[],[],https://risestronger.org/events/vigil-in-support-of-refugees-remembering-the-st-louis
